作死	不作死就不会死！有些人偏偏不知轻重，自寻死路，这不是作死么！常人看来危险的东西，正是牛人们喜欢挑战的，挑战成功叫做碉堡，挑战失败就叫做“作死”了。高空跳落，马路逆行，牛人作死的花样还真多！真是一天不做死就皮痒啊！敢于作死的多数都是男性，终于知道男性寿命为什么比女性短了！	"不作死就不会死,作死是什么意思,作死的节奏,无限作死"	不作死就不会死_作死是什么意思
室友	室友是大学中最亲密无间的人。二货室友欢乐多。奇葩室友毁三观。恶搞室友，发室友丑爆的照片，销魂的睡姿是一件特别有趣的事！有一种室友情叫“走，一起去食堂”半夜热醒，下床随手给室友盖上被子深藏功与名，真是中国好室友啊……	"室友,中国好室友"	中国好室友
山寨	“山寨”一词源于广东话。是一种由民间力量发起的产业现象。山寨的主要表现为仿造性、快速化、平民化。主要表现形式为通过小作坊起步，快速模仿成名品牌，涉及手机、数码产品、游戏机等不同领域。这种文化的另一方面则是善打擦边球，经常行走在行业政策的边缘，引起争议。	"山寨,抄袭,克隆,仿制"	抄袭_克隆_仿制
神吐槽	吐槽是什么意思？最接近的词是“抬扛”、“掀老底”、“拆台”。神吐槽就是相当牛的吐槽、给力的吐槽，是吐槽的更高级。无论看到什么新鲜事，不吐槽下都不能表达你的个性了。来上一两句神吐槽，更是向周围的朋友显摆自己智商的好机会。而对于那些无力吐槽的事情，那只好呵呵了。	"神吐槽,吐槽是什么意思,每日吐槽,无力吐槽"	吐槽_吐槽123
神马	“神马”并非一匹马，而是“什么啊”的意思。提到“神马”就想到“浮云”，而“神马”和“浮云”的神奇之处，则是当这两个词结合在了一起之后便可组成万能金句，即推之四海而风靡。当遇到忧愁的事情的时候，要抱着神马都是浮云的态度，来笑话博览这里找找乐子。	"神马,什么,神马都是浮云,虾米"	什么_神马都是浮云
宿舍	企业、学校等供职工、学员等住宿的房屋，宿舍通常存在这么几种人：飞机男：此类屌丝沉迷于AV世界，每晚十二点必打开迅雷至少下载20G的小电影。学习男：奖学金都是他们的！睡得早起得早。此类男晚上十点之前必睡觉，早上六点就会被他的闹钟给吵醒。约炮男：微信、陌陌、非诚勿扰、遇见之类的必不可少。	"宿舍,寝室,大学宿舍,女生宿舍"	寝室_大学宿舍
萌宠	宠物作为人类的好友，他们的一生都在陪伴着我们。它们之中萌宠更是受到人们的喜爱，萌宠的萌属性更是能给人带来快乐，舒缓人们的压力。萌宠有时候犯起二来更是能给人带来无尽的欢笑。那真可谓是家有萌宠一只如有一宝啊！尤其是笑话博览为大家推荐的萌宠，萌属性特别强大。亲，小心被萌到无法自拔啊！	"萌宠,宠物,萌猫,萌宠图"	宠物_萌猫
苹果	当有“世界四大水果之王”的苹果被乔布斯赋予科技的外衣后，苹果不仅是时尚的象征，也是高富帅征服白富美的特殊武器，更是屌丝们必备的装逼神器。更有传说，苹果的出现一举解决了世界性的医疗难题，从此彻底扭转肾脏短缺的局面。至此，乔布斯已不在江湖，江湖中只留下苹果的传说。	"苹果,苹果手机"	苹果手机
无聊	无聊的时候你会做些什么？是发呆还是找些不无聊的事情去做呢？心理学家发现无聊可能是个“折寿”的因素。亲，想不想不无聊多活几年，那你一定要来笑话博览了。这里为你提供了一些无聊的人做的一些爆笑的事情，肯定会让你摆脱无聊的状态，增加你的寿命。	"无聊,无趣,没意思,没劲儿"	无趣_没意思
二逼	二逼，网络用语原来形容一个人很笨的粗话。现在朋友之间多用来调侃。二逼青年欢乐多，和二逼在一起简直笑的停不下来，遇上二逼父母伤不起，孩子都快被你玩坏了！如果一个二逼青年跟你讲他会功夫，你可千万别信！帅哥美女们有时也会开启二逼模式，每一只二逼宠物的背后肯定有一个二逼主人！	"二逼,二逼青年,二逼室友,二逼主人"	二逼青年_二逼室友_二逼主人
警察	当维持公共安全、保障人民财产的警察也走搞笑路线的时候，各种雷人的一幕真让你开怀大笑：伊拉克警察告诉你啥叫“超级模仿秀”；俄罗斯警察向你展示保龄球的最新玩法；法国警察教你什么是“性感”；非洲警察吐血哭诉“反光背心”对他们多重要......	警察	
英语	学过英语的你可能不知道世界上60%的信件是用英语写的，50%以上的报纸杂志是英语的，但你一定见过生活中的那些搞笑的英语。考试时“三短一长选最长，长短平均选AC”的秘籍；面试时，老外大眼瞪小眼的听着你那中国式英语；工作后，秀出你那雷人的英语翻译。当你发觉英语也有搞笑的一面时，就找到乐趣了！	英语	
尴尬	生活中，难免会出现一些尴尬的情景让你笑到泪奔。走在大街上捡到百元大钞，然后尴尬的发现是“儿童银行”发行的；偷偷摸摸晒个日光浴，遇到和熊孩子拿树枝捅屁股；好不容易和情人跳个舞，白色高跟鞋被踩成黑色；摊上这些事真是尴尬！	尴尬	尴尬照片_尴尬走光
吊炸天	吊炸天，网络流行词，意为屌爆了。全称：狂拽炫酷吊炸天，常用来形容某个人在某方面很厉害或者某件事令人惊讶。再也不能相信网络男神女神了，他们的PS技术吊炸天啊！奇葩的印度电影绝对是吊炸天的典范。不得不说现在的熊孩子们都吊炸天了，更多吊炸天的笑话尽在笑话博览。	"吊炸天,屌炸天,屌爆了"	屌炸天_屌爆了
土豪	2013年，“土豪”一夜之间蹿红各大微博，成为屌丝、女神的心中爱宠，并引发了全球媒体的持续关注。当土豪们穿着亮光闪闪的土豪金，开着奢侈霸气的土豪汽车，用着时尚装逼的iPad向大家炫耀自己的牛逼时，一句“土豪，我们做朋友吧”成为无数小笑话博览们心中最大的梦想！	"土豪,土豪金"	土豪金_土豪装备_土豪村
弱爆了	"弱爆了，网络用语意思是太弱了，弱得太离谱了。看到牛人的杰作瞬间感觉其他都弱爆了。切糕什么的都弱爆了，茶叶蛋才是炫富的最高境界啊！一般的秀恩爱都弱爆了,把女朋友喂肥,真的是沉默之中大秀恩爱!现在跪方便面弱爆了，我老婆叫我跪蚂蚁，不许跪死了，不许跪跑了，跪跑了……"	"弱爆了,简直弱爆了,弱爆了表情"	简直弱爆了_弱爆了表情
小伙伴	小伙伴大多是指儿时的朋友，网络中泛指朋友。接幼儿园的侄子放学回家，路上，他和他一小伙伴走在前面。我听到侄子对他的小伙伴说：“大班里那种老女人都是半截身子埋土里的人了，你和她们都是没结果的。”我和我的小伙伴都惊呆了！	"小伙伴,我和我的小伙伴都惊呆了,机智的小伙伴,调皮的小伙伴"	我和我的小伙伴都惊呆了_机智的小伙伴_调皮的小伙伴
单身	单身俗称“光棍儿”就是没有男朋友/女朋友的苦逼青年。秀恩爱者根本不懂单身屌丝的痛。为什么会单身？有人说因为穷，有人说因为不浪漫，不要骗自己了，拿出镜子照一照吧，都是因为丑啊！有钱人才能叫单身，你那叫单身吗？你那叫光棍！	"单身,单身屌丝,单身青年"	单身屌丝_单身青年
网络	指网上流行的段子，笑话之类的一种文化。例如美国海关：先生，我们遗憾的通知您，我们不得不拒绝您入境。您从北京来，行李里连个口罩都没有，我们有理由怀疑您没打算回去。天底下最能征服我的眼神就是他了！	"网络,互联网,上网,网页"	互联网_上网
植物	大自然的植物真是千奇百怪，有的植物天生就会卖萌，有的长着类似人类的脸，还有的让人不禁有些邪恶，外形如此奇葩，植物们真的是要成精了！石缝中的小草，还有能冲进屋子的大树。不得不佩服植物顽强的生命力！碉堡逆天的植物们，大自然的鬼斧神工真是令人惊叹啊！	"植物,绿色植物,植物界,蔬菜"	绿色植物_植物界
帅哥	古代人认为，身长八尺有余，而形貌昳丽，为人洁白晰，鬓鬓颇有须，就是帅哥，笑话博览的帅哥最重要的一点就是幽默！君不闻，笑话博览美女选男友不重样貌，宁要幽默猥琐男不要无趣帅哥？最重要的是，在这个人妖横行的年代，你就能确定前面这个惹火的帅哥是男神吗？	"帅哥,帅哥笑话"	帅哥笑话
惊呆	惊呆指收到了惊吓，一下呆住了。买了个面包，一看日期，2月31日，当时我就惊呆了！朋友看上件T恤，标价799元，＂老板，80卖不卖？＂老板为难了一会忍痛割爱了当我朋友掏出100递过去时，老板豪爽的说：“兄弟，我现在正好没零钱找你，要不你再挑一件吧！”尼玛啊！我和我的小伙伴都惊呆了！	惊呆_我和我的小伙伴都惊呆了_当时我就惊呆了	我和我的小伙伴都惊呆了_当时我就惊呆了
老婆	通用名：老婆！化学名称：已婚女性！成分：水、蛋白质、脂肪。理化性质：酸性；可分为一价（嫁）、二价（嫁）……性状：表面光洁，涂有各种化妆品、对钻石、铂金有强烈的亲和力；羞涩时泛红，生气时泛绿，随时间推移表面会出现黄斑，起皱，但不影响继续使用。副作用：气管炎、耳根软。严重不良反应者，可致皮肉损伤。	"老婆,妻子,媳妇,夫人"	妻子_媳妇_夫人
你家人知道吗	虽然找不到明确的出处，但是“你在XX这么屌”你家人知道吗？”绝对是2013网络热词之一！通常用于感叹那些碉堡的牛人趣事。骚年，你在学校这么屌，你家人知道吗？大爷，你这么调皮，你家人知道么？熊孩子，你睡姿这么屌，你家人知道么？狗狗你在外面这么屌？你主人知道么？少年，你这么会抢镜，你家人知道吗？	"你家人知道吗,你爸妈知道吗,你父母知道吗,你亲人知道吗"	你爸妈知道吗_你父母知道吗_你亲人知道吗
食堂	大学食堂绝对是个笑料倍出的地方，在这里你能看到打饭大叔抓馒头时的“擒拿手”；刷卡的阿姨手快得像“幽冥鬼爪”；插队哥们施展“瞬间转移大法”；江湖各路武林神功尽在大学食堂中亮相。至此，你才会领悟一句江湖名言：有食堂的地方，就会有江湖。	食堂_学校食堂	学校食堂
过年	有钱没钱，回家过年。过年是中国的传统习俗。小孩盼过年，因为有红包拿，年轻人怕过年，因为要给红包还有各种亲戚的关心：“工作待遇怎么样啊？”“找女朋友了吗？”“准备啥时候买房啊？”大龄剩男剩女忙着过年相亲，这年头过年瘦的最快的当然是我们的钱包了。	"过年,过年图片,过年习俗,租女友过年"	过年图片_过年习俗_租女友过年
电脑	电脑，学名计算机，是一种用于高速计算的电子计算机器。现在的大学生人手一台电脑，这是我室友的电脑，他是个猥琐宅男，可是我不明白，右边角落里的一坨卫生纸是什么意思，是他感冒了吗，看卫生纸的数量，他感冒挺严重的。	"电脑,计算机,笔记本,掌上电脑"	计算机_笔记本_掌上电脑
闺蜜	闺蜜即“闺中密友”是现代女性对女友的新称呼。就算全世界的男人抛弃你了，还有闺蜜来拥抱你。妹纸和闺蜜之间的对话真是节操无下限。闺蜜只能留给自己来虐。闺蜜之间的合照香艳又奇葩。“男闺蜜”即蓝颜知己。防火防盗防闺蜜啊！	"闺蜜,闺蜜装,男闺蜜"	闺蜜照_闺蜜装_男闺蜜
调皮	调皮就是爱玩爱闹，不听劝导。常用来形容小孩子。不过在网络世界里，调皮的可不止是熊孩子。人类都无法阻止调皮的超市大妈了。字幕君调皮起来又邪恶了。调皮的淘宝卖家总是那么有才。“全部乱卖，老板娘除外”老板你这么调皮，老板娘知道么？	"调皮,调皮孩子_调皮老板"	调皮孩子_调皮老板
淘宝	淘宝网是亚太地区较大的网络零售商圈，由阿里巴巴集团在2003年5月10日投资创立。淘宝的老大是筋骨奇特，长相另类的“外星人”马云先森。淘宝网现在业务跨越C2C（个人对个人）、B2C（商家对个人）两大部分。淘宝还创新了独特的淘宝体，典型的如：亲，包邮哦，记得好评哦。还有让人为之疯狂的双十一，光棍节。	"淘宝,天猫,淘宝网,网上购物"	天猫_淘宝网
地铁	地下铁道：简称地铁。挤地铁是每个上班族必须练就的技能，所以有了下面的感受：地铁挤，不把你挤怀孕，也把你挤流产。挤地铁，挤得浑身是汗，挤得满地硅胶。人流分两种，一种是在妇科医院做的，无痛；一种是在广州地铁坐的，很痛。世界上最遥远的距离不是生与死，而是我在地铁上你却没有挤上来。	"地铁,地下铁,轨道交通,城铁"	地下铁_轨道交通
萝莉	萝莉原是小说中12岁女孩洛丽塔的缩写。后来日本引申发展出萝莉文化，用来指15岁以下甜美可爱的小女孩。小萝莉的一个眼神就能把人萌化了。萝莉们都拥有娇小的身材，萝莉们的共同特征就是“萌”怪不得有那么多的萝莉控。不论低龄萝莉，还是成熟萝莉都是年轻，可爱的象征。	"萝莉,小萝莉,萝莉控,可爱萝莉"	小萝莉_萝莉控_可爱萝莉
快递	自从有了网购，快递小哥就成为了我们日盼夜盼的那个人。神一样的快递小哥们一辆车一个人却能随时开挂。只是通知快递送货，短信不要那么卖萌好么？看到快递小哥的座驾上写着“武装押运，请勿靠近”瞬间我就惊呆了，快递小哥们，你们要不要这么屌？	"快递,快递大哥,快递短信"	快递大哥_快递短信
微博	微博就是微型博客的简称即一句话博客。用微博就能一句话记录生活分享新鲜事儿，微博迅速成为网络社交的大热。有了微博就能和自己的偶像、朋友进行最快最真实的交流。每天早上打开微博看看国内外大事，就有了一种皇帝批阅奏折的赶脚！	微博	
银行	自从和银行打交道的次数就多了才知道，原来银行里也是欢乐多：银行门口有专业丐帮保镖为你站岗，里面有奇葩名字的漂亮MM为你办公，并向你介绍最新推出的“3P”业务......作为小清新的你可真是又惊又喜。于是MM递来评分器说，那就给我评分吧。可当我看到评分器后，当时就雷倒了......	"银行,银行笑话"	银行笑话
同桌	同桌是学生时代“最亲近”的小伙伴。整蛊同桌是一项非常有趣的事情。高中同桌爱放屁，还巨响。然后咱就教了他个好法子说：“你就拍掌掩饰下。”有一次他上课突然用力拍下巴掌，全班人都转头看他，然后同桌放了个响屁……	"同桌,极品同桌,同桌笑话"	极品同桌_同桌笑话
损友	每个人都有那么一群捣蛋的损友。损友无处不在，和损友在一起千万得留神！损友喜欢做恶作剧，总是在你不注意的时候整蛊你。在你睡着的时候，在你脸上乱画。在你喝醉的时候使用各种招数丧心病狂的恶搞你，还会在网上公布你的糗照。损友们的节操可是没有下限的，所以千万不要在损友面前熟睡或者醉酒！	"损友,最佳损友,二货损友"	最佳损友_二货损友
基情四射	基情四射就是很基情，指男人之间超友谊的感情，腐女们都懂的。基情四射的画面经常出现在宿舍里，正所谓好基友一辈（被）子！比赛中也少不了基情四射的画面，你们那么基情让观众怎么专心看比赛！游戏、电视中充满了基情，就连《西游记是一部基情四射的著作？好凌乱，真是一个基情四射的年代！	"基情四射,基情"	基情
世界杯	世界杯是足球界的顶级赛事。每年都有成千上万的球迷为之疯狂，熬夜看世界杯。我做人力资源顾问，见一简历，背景不错，比较奇怪的是，每4年会辞职休假两个月，今年七月份的时候打电话给他聊一个职位，他说过两个月再说，原因很简单，每四年都有世界杯，要辞职安心看。这绝对是世界杯的铁杆球迷！	"世界杯,足球世界杯,2014巴西世界杯,世界杯笑话"	足球世界杯_2014巴西世界杯_世界杯笑话
分手	不以分手为目的的吵架都是秀恩爱！分手后你就会发现，其实当初的那些誓言，狗屁都不是，没失恋，你永远不知道自己当初有多贱。我跟女朋友分手那天她问我：“你跟你同事说我们分手了吗？”我告诉她他们知道了，这货激动的说：“以后他们打麻将都不会叫我了！	"分手,分手笑话"	分手笑话
小偷	出门在外一定要小心一类人，他们就是—小偷。小偷的胆子越来越大，常令人防不胜防。警察抓住一小偷，在其家发现大量时装杂志。警察不解地问：“你还做服装生意？”小偷不好意思地说：“主要看看新款，口袋在哪里。”术业有专攻啊，小偷们逆天了！	"小偷,美女小偷,最牛小偷"	美女小偷_最牛小偷
违和感	违和感是看上不去不和谐不协调的意思。在看到牛人的神作时，网络中常会用“毫无违和感”来形容。PS过的照片一眼看上去竟然毫无违和感。民间高手的神cos也是毫无违和感。第一眼都会看错的错觉图真是太有才了，毫无违和感！	"违和感,违和,毫无违和感,违和感笑话"	违和_毫无违和感_违和感笑话
电影	电影是一种声光电的影视艺术，分为悲剧，喜剧等，但是比电影本身更可乐的是剧情里的穿帮镜头。例如：古装剧里出现空调了，皇帝蜀黍手腕上戴着名牌手表啦，宫女们没事玩手机了，这个镜头主人公和别人打架，打的鼻青脸肿，满脸鲜血了，下个镜头像是做了SPA一样，神清气爽，满面春风，英姿飒爽的登场了。	"电影,影片,电影院,映画"	影片_电影院
宝贝	宝贝，用现在最流行的词语，可以称之为：萌娃。在日本动漫中，萌字代表纯真、美好，天真无邪到了一定程度，不食烟火的美感。也代表刚刚生出的不夹带其余杂质美好的感情，包括喜爱，欣赏等。萌娃就是表示展示自己可爱或者憨囧的小宝贝。所有的小孩都是纯真、美好的，因此有很多妈妈把可爱的宝贝称作萌娃。	"宝贝,萌娃,小宝贝,baby"	萌娃_小宝贝
女神	"女神原指女性神明。网络意为男人心中完美无瑕的女子。在女神面前，男人很容易变得猥琐。如何和女神表白最浪漫？呵呵，作为一名屌丝，永远不要相信女神会对你微笑！优雅的女神有时也会变成“女神经”外表光鲜亮丽的女神在家竟然是个邋遢糟糕的女屌丝,看到女神卸妆后的样子，彻底心碎了…"	"女神,性感女神,屌丝女神,优质女性"	性感女神_屌丝女神
网吧	网吧是个奇葩出没的地方，网吧里的睡姿千姿百态，网瘾大的学生党们为了去网吧找尽了各种理由。昨晚去网吧上网，刚坐下就闻到一种酸臭酸臭的味道。我的第一反应就是有人脱鞋了，不满的嘀咕了几句。刚要走，发现网管给每台机子发了一个信息，话是这样说的：“大哥你把鞋穿上我多给你加一个小时！”	"网吧,网吧睡姿,开网吧,网吧通宵"	网吧睡姿_开网吧_网吧通宵
猴子	猴子是灵长目动物的俗称。灵长目是动物界最高等的种群群，猴子一般大脑发达，眼眶朝向前方，眶间距窄，手和脚的趾分开，大拇指灵活，多数能与其他趾对握。包括原猴亚目和猿猴亚目。《西游记》孙悟空孙悟空，孙悟空生性聪明、活泼、忠诚、嫉恶如仇，在东亚汉语圈文化中已经成为机智与勇敢的化身。	"猴子,灵长类,猴子图片,美猴王"	灵长类_猴子图片_美猴王
女友	女友指的是交往的情侣中女性的一方。古中文并没有“女友”这个名称，“女友”是近代从英文“girlfriend”（网络上常简写作Gf）翻译而来。女友还有个词叫做“马子”，这个词最早出于香港，我的马子即是我的女朋友，去泡马子，就是去泡妞，去泡女朋友。马子是“马”和“子”组成，马是用来骑的，我想你们都懂了……	"女友,女朋友,伊人,马子"	女朋友_伊人
老人	老人意为老年人。家有一老，如有一宝。老人能给家庭带来更多的温馨和欢笑。一人向路边倒车，看到旁边站着一位老人就说：“大爷，要撞上了麻烦您告诉我一声。”老人：“好的，倒倒倒。”咣的一声巨响。老人：“好了，好了，撞上了。”老人家你要不要这么实在啊！	"老人,老人家,老人摔倒,老人让座"	老人家_老人摔倒_老人让座
童年	不同年代的人有不同的童年记忆。童年没有电脑，通信、网络不发达却依旧难忘，跳皮筋、烤红薯、捉鱼满满的都是童年的回忆，四年级的时候学了一篇蚂蚁可以治病的文章。我不会告诉你下课后几个人围住一个蚂蚁窝，见蚂蚁出来就抢着吃。二货的童年伤不起阿。	"童年,童年记忆,童年回忆,童年笑话"	童年记忆_童年回忆_童年笑话
父母	父母是孩子的第一任老师，摊上奇葩的父母真是伤不起。我父母结婚这么多年了，还总是互相黑对方。这不那天，我妈对我爸说：“你看看你儿子长那逼样。”我爸当时就不满意了，冷笑说：“呵呵，你儿子也好不到那儿，跟个猴儿一样。”爸妈，我真的是亲生的吗？	"父母,可怜天下父母心,父母笑话"	可怜天下父母心_父母笑话
微信	微信是腾讯推出的手机聊天软件。因为方便快捷易沟通等特点受到广大网友的欢迎。和微信“摇一摇”上的女神见面后我哭了，微信微信，顾名思义只能微微相信。多么痛的领悟。很多男生为了省短信费，教女朋友使用微信，我想说为了那点钱真不值得让女朋友学会用微信。你懂的！	"微信,微信朋友圈,微信摇一摇"	微信朋友圈_微信摇一摇
医疗	每人都会有生老病死，所以医疗会伴随你一生。在这有限的生命里，医疗行业总会用无限的幽默笑话让你忘却病苦。当护士妹妹为你亲口喂药；当主治医生给你铁锤拔牙；当那个叫“欧阳锋”的院长亲自接你入院；总会有个医疗的笑话让你用一生去回味。	"医疗,医院,医生,护士"	医院_医生_护士
表白	表白指表达爱意，又称示爱。表白需要技巧，表白更需要勇气，昨天向女神表白，惨遭拒绝，当女神转身离去那一刻，我淡淡道：“我是卖茶叶蛋的。”顿时女神投来温柔的目光：“亲爱的，你咋不早说！”表白新技能！	"表白,表白方式,表白技巧,爱的表白"	表白方式_表白技巧_爱的表白
神奇	大自然的鬼斧神工真是太神奇了，石缝中也能结出美丽的花朵，大树也能长出人形，冰雪瀑布、冰雪城堡，童话般的神奇世界真是太美了。神奇的魔术让人百思不得其解。当初的胖子同学如今变成了男神女神，减肥真是好神奇好励志啊！	"神妙,神奇,奇特,奇妙"	神妙_奇特
抢镜	有一种炫耀叫拍照，有一种不服叫抢镜！在笑话博览中，再牛的人也会遭遇被抢镜的危险：哪怕你是身材劲爆的美女；哪怕你是权倾朝野的高官；哪怕你是知识渊博的专家；哪怕你是亲密无间的情侣。高手抢镜总是出手于无形之间，轻轻的一个表情毁掉你的照片，随意的一个动作让别人笑到泪奔。这才是抢镜的最高境界。	"抢镜,抢镜党"	抢镜党
涨姿势	涨姿势，网络用语。是长知识的谐音，意喻让人长见识了，开眼界了。夫妻床事的动作在网络上被网友戏称为姿势。还没啪啪过的少年表示太长姿势了！看明星记成语，图文并茂学语文，真涨姿势啊！笑话博览每日涨姿势，如何文绉绉的骂人，进来涨涨姿势吧！	"涨姿势,每日涨姿势,分分钟涨姿势"	每日涨姿势_分分钟涨姿势
蛇精病	蛇精病：网络语言，意思为“神经病”，类似词还有“深井冰”。蛇精病的世界普通人真的不懂。二逼青年欢乐多，蛇精病的自拍方式太炫酷了。宠物们犯起蛇精病简直是卖萌，蛇精病的主人们总是把宠物打扮成千奇百怪的样子。奉劝那些蛇精病们，万不要放弃治疗！	"蛇精病,神经病,深井冰,二逼,何弃疗"	神经病_深井冰
寂寞	过了青春的骚年为什么还是满脸痘痘？都是寂寞惹的祸啊！寂寞的妹子伤不起，你们的节操去哪了？一个人的寂寞你懂吗？喂电视中的女神吃饭这种饥渴的事也只有寂寞的宅男做的出来。和牛人比寂寞，我们都输了。看看那些大师级的作品，突然发现寂寞的最高境界就是创意啊！	"寂寞,寂寞宅男,寂寞少女"	寂寞宅男_寂寞高手_寂寞少女
班主任	班主任是学校中全面负责班级学生的思想、学习和生活的教师。班主任是和学生接触最多的老师。请假要找班主任，犯了错误班主任会让请家长。一小孩给了我一百块钱，让我给他当家长。到了他班主任那里，我立马就跪下来了：“老婆，你听我解释……”	"班主任,高三班主任,班主任笑话"	高三班主任_班主任笑话
疯狂	疯狂的牛人伤不起，他们能把汽车开上房顶，把摩托车开到空中，不做死就不会死，你们这么疯狂，警察叔叔知道么？疯狂的人自拍起来都不要命，真是不见棺材不掉泪啊，喝醉的人疯狂起来太吓人了。疯狂的咸猪手防不胜防，女汉子疯狂起来节操都碎了一地。	疯狂	
小明	"小明是谁？郭敬明？黄晓明？小明是常出现于小学作文、英语、数学题。小明也是冷笑话中的主角。小明在一次车祸中失去了一条腿,又一次车祸中小明失去了他的另一条腿,一次车祸中小明又失去了他的一条腿,不用担心，其实小明是一条狗。哈哈哈。"	"小明,小明是谁,小明冷笑话"	小明是谁_小明冷笑话
相亲	"听说大学里要是不谈恋爱的话,工作后就只能等着相亲,然后看个电影,再吃个饭就结婚了。相亲是中国的大龄单身青年最传统最快捷的寻找伴侣的方式。对于剩男剩女来说相亲就像一场战役。经历了几次失败的相亲后，我终于明白相亲这事儿原来得看脸。以后我再也不只盯着对方胸部看了。"	"相亲,相亲网,相亲节目,相亲男女"	相亲网_相亲节目_相亲男女
次奥	次奥，网络词语。是脏话“草”的谐音。遇到让人生气的事情，就会说：次奥。以前看电视偶像剧搭讪：“嘿，你好，请问这里怎么走？”或者“美女，这是你掉的吗？”我和二逼媳妇第一次见面是在夜市：“哎，哥，他家臭豆腐好吃不！”次奥！	"次奥,次奥是什么意思,次奥笑话"	次奥是什么意思_次奥笑话
新技能	新技能get就是知道、懂得、学会了的意思。当有人对你说：“为什么放弃治疗”该怎么反驳？为了把床位让给你。新技能你学会了吗！整人新技能、把妹新技能、表白新技能、睡觉新技能、学渣新技能笑话博览每日新技能get真涨姿势啊！	"新技能,新技能get"	新技能get
呵呵	呵呵本是笑声的拟声词。现在互联网中，呵呵类似于敷衍的态度，有骂人的意思。聊天止于呵呵。呵呵已当选网聊最伤人词汇。在去玩的路上看到一个中年人，我偷偷地拍了张照片发给男闺蜜说：你老了就长这样，真是不能再像了。他悠悠地说了句：那是我爸！呵呵这世界真小。	"呵呵,聊天止于呵呵,呵呵笑话"	聊天止于呵呵_呵呵笑话
鸡蛋	谁能想到一个个圆圆的小鸡蛋也能给大家带来这么多的欢乐！寥寥几笔勾画出鲜活的cosplay面孔，或变身亲密鸡蛋爱人，或变蛋壳身星战机器人，或变身可爱蛋壳比卡丘。在这里，总会有个鸡蛋，偷偷的把你逗笑！	鸡蛋	
境界	境界是指人的思想觉悟和精神修养，黑暗料理的最高境界就是煮个面就把房子烧着了。牛人玩自拍的境界，一般人真比不了。悲天悯人的最高境界就是，你从冰箱取出一颗特别大的鸡蛋，首先想到的不是占便宜了，而是心疼那只母鸡的屁眼儿。我现在就是这个境界。	"境界,人生境界,最高境界,境界笑话"	人生境界_最高境界_境界笑话
漫画	漫画有很多类型，讽刺漫画，幽默漫画，治愈漫画。漫画世界又被称为二次元世界。宅男宅女们常常沉浸在漫画世界而不能自拔。当他们想去拉粑粑的时候，就算憋的在难受，就算憋的在痛苦。也会四处乱窜，找漫画书，手机，游戏机....笑话博览原创漫画汇聚最搞笑的段子，等你来看哦！	"漫画,内涵漫画,邪恶漫画,少女漫画,治愈系漫画"	内涵漫画_邪恶漫画_少女漫画_治愈系漫画
游泳	别以为在泳池学游泳就很干净。游泳时候想要尿尿，我觉得游泳池这么多水，应该不至于被发现，于是就一边游泳一边愉快地尿了起来。整个过程我觉得非常自然，但还是被细心的管理员发现了。交完罚款后，好心的管理员告诉我：“游泳时候尿尿的现象其实还是挺普遍的，但是你以后记得不要采用仰泳的姿势。”	"游泳,学游泳,游泳的好处"	学游泳_游泳的好处
对比	有对比才会有差异。胖子都是潜力股，看明星减肥前后的对比照，当时我就惊呆了！当淘宝卖家展示遇到买家实物图，坑爹啊！对比太鲜明了。看完女神和女汉子的对比，高富帅和穷矮搓的对比，顿时感觉无力吐槽。	"对比,真假对比,美丑对比"	真假对比_美丑对比
基友	基友一般是指男同性恋之间的关系，基=GAY，“基”取“Gay”的第一个字母“G”的谐音。从搅基、搞基发展而来，即互为基友；基友还用于指好兄弟、哥们、死党、战友、竞技游戏上的队友、网友。基友也用于特别好的暧昧的朋友。可是，你让搞基金买卖的朋友情何以堪！	"基友,基友是什么意思,好基友"	基友是什么意思_好基友
短信	发短信是生活中最常用的联系方式。短信可以发送祝福，表达爱意，增进友情。经典幽默的短信，有纪念意义的短信让人舍不得删除。逗比之间的短信让人笑得停不下来。骗子的短信真坑爹。快递小哥的短信让人大呼有才。夫妻间的短信让人脸红。短信还能把妹？来学习一下新技能吧！	"短信,信息,简讯,搞笑短信"	信息_简讯
你懂的	“你懂的”，网络热词，从英文youknow翻译过来，乍一听来让人不清不楚的话却成了网友们彼此“心照不宣”的最佳表达。夏天快到了，胖子们你们懂的！屌丝右手为什么那么有力气，因为已经单身28年了，你懂的！考试前的复印店，学渣们你懂的！岁月是把杀猪刀，你懂的！	"你懂的,你懂得"	你懂得
cos	Cos是cosplay一词的简写，意为角色扮演。神级的cos总是表情到位无死角。失败的cos让人笑得停不下来。那些用生命在cos的牛人真是给跪了。热爱cos又没钱买道具怎么办？机智的骚年们创造了低成本的cos，居然也毫无违和感，喂，你们在cos的路上越走越远了好么？	"cos,低成本cos,神级cos"	低成本cos_神级cos
电梯	电梯这个小小的空间里充满了喜怒哀乐。有创意的电梯总能吸引眼球，神人设计的电梯，我们真的理解不了，电梯里无节操的广告让人不忍直视。坐电梯遇到2B青年可真伤不起！牛人下电梯的最快方式真是吊炸天！3D画地面的电梯碉堡了，要不要这么逼真？差点把人吓尿了。	电梯	
